timestamp,node_id,actual,predicted,error,absolute_error,squared_error
2026-05-06 02:33:11,Node_B,2.172,1.6979999999999997,-0.4740000000000004,0.4740000000000004,0.2246760000000004
2026-05-06 02:33:11,Node_C,4.678,0.8626666666666667,-3.8153333333333332,3.8153333333333332,14.556768444444444
2026-05-06 02:33:16,Node_A,0.384,3.9307999999999996,3.5467999999999997,3.5467999999999997,12.579790239999998
2026-05-06 02:33:16,Node_B,2.306,3.3876,1.0816,1.0816,1.1698585599999998
2026-05-06 02:33:16,Node_C,4.638,2.9212,-1.7168,1.7168,2.94740224
2026-05-06 02:33:16,Node_D,5.766,2.8544,-2.9116,2.9116,8.47741456
2026-05-06 02:33:21,Node_A,0.282,3.8060000000000005,3.5240000000000005,3.5240000000000005,12.418576000000003
2026-05-06 02:33:21,Node_B,2.21,3.3168,1.1068000000000002,1.1068000000000002,1.2250062400000006
2026-05-06 02:33:21,Node_C,4.4,2.8788,-1.5212000000000003,1.5212000000000003,2.314049440000001
2026-05-06 02:33:21,Node_D,5.8100000000000005,2.7003999999999997,-3.109600000000001,3.109600000000001,9.669612160000005
